,roc2 - RSI4,RSI2 % atr15,lag_ema21_2 - RSI4,lag_ema21_3 - RSI4,Adj Close % decaylinear9,lag_ema21_4 - RSI4,lag_ema21_5 - RSI4,lag_ema21_6 - RSI4,lag_9 - RSI4,lag_ema21_7 - RSI4,lag_ema21_8 - RSI4,lag_ema21_9 - RSI4,lag_ema21_10 - RSI4,atr9 - RSI4,Target
464,-65.9671213459821,0.3520455009342655,-78.13379258683159,-78.14109151831524,0.0,-78.14618880682063,-78.15454338231213,-78.1650263680688,-78.11691716504095,-78.17354032545084,-78.17974917612429,-78.18675811587985,-78.19298653205182,-76.66569956992358,1
465,-68.77320081542481,0.1171735381599343,-72.82563343651432,-72.83079885790065,15.64121150970459,-72.83926510478302,-72.84988821131557,-72.85851597046575,-72.82206696963162,-72.86480781171021,-72.8719104364234,-72.8782221046885,-72.88545665119173,-71.37763958184709,0
466,-64.69745874759998,0.1102236303587944,-62.34329323827199,-62.35184748999632,15.398569107055664,-62.36258102146973,-62.371298464347625,-62.37765570794828,-62.37684340772987,-62.38483216293999,-62.391209439658965,-62.398519187739744,-62.40480606252022,-60.91905923904895,0
467,-54.37369930609761,1.147491558200267,-51.046298206712,-51.057112557915325,15.118595123291016,-51.06589564008264,-51.0723007514994,-51.07953124268186,-51.09329064110149,-51.0859565380593,-51.093321325981066,-51.0996555387251,-51.108697337584616,-49.648220357750176,0
468,-45.81068595396001,1.044610943487907,-42.49688216779627,-42.50571167918061,14.885282516479492,-42.51215064936157,-42.519419362439024,-42.52587862327732,-42.58628503193566,-42.53328234301485,-42.53965003973781,-42.54873963544512,-42.5601436485077,-41.10399870322432,0
469,-61.29344586329188,0.8796823089544539,-63.84418453789007,-63.85067978433008,0.0,-63.85801202557564,-63.86452774001226,-63.87199616786898,-63.92889347231176,-63.87841951792473,-63.8875885562181,-63.89909223975209,-63.91203811244969,-62.41687225046754,1
470,-66.72574478196368,0.0206323987055836,-74.26482894167461,-74.27224248378646,0.0,-74.2788304453315,-74.28638168410977,-74.2928762571254,-74.35135053010859,-74.30214696293507,-74.31377820084235,-74.32686761909852,-74.34025508601259,-72.80906155572826,1
471,-57.2518351860124,1.0361175717223865,-54.87538033354649,-54.88305102575867,15.622546195983888,-54.88964833675826,-54.89906569633909,-54.91088092939597,-54.97731368385787,-54.924177409831564,-54.937776653772055,-54.94724535893405,-54.95278103730289,-53.44490064647104,0
472,-63.89819132428,0.3974301471838832,-63.97148189167912,-63.97812926281637,0.0,-63.987618080953126,-63.99952296753602,-64.01292034114475,-64.02902309516286,-64.02662277561602,-64.03616332894221,-64.04174101182186,-64.04941207903981,-62.527340219336935,1
473,-61.77370993940118,0.2932082380889196,-63.34137572098396,-63.35092895617311,0.0,-63.36291466185189,-63.376402986652366,-63.390198443292114,-63.42695457883951,-63.39980376488708,-63.40541931316631,-63.41314245721109,-63.4217388167385,-61.91417847802792,0
474,-71.98938218344847,0.4949904112840761,-73.71061545790371,-73.72269516017359,0.0,-73.73628926569194,-73.75019291169752,-73.75987356198073,-73.79554117413082,-73.7655331495856,-73.7733168615462,-73.78198063708673,-73.79087352836731,-72.27271346432698,1
475,-67.86777378924934,0.468358564131333,-69.36019908552495,-69.37388550572244,0.0,-69.3878835684308,-69.39762995795101,-69.40332797861153,-69.45372848220462,-69.4111645481045,-69.41988715750196,-69.42884043851572,-69.43637219470935,-67.92792787484447,0
476,-81.38690290012073,1.404302837258956,-84.88122438187963,-84.89535946354135,0.0,-84.905201254841,-84.91095505013573,-84.91886832728261,-84.93244270650204,-84.92767631726701,-84.93671723677899,-84.94432271698516,-84.95149238312584,-83.4119685466636,1
477,-83.42070428577394,1.348264161571214,-90.98523967009812,-90.9952038290128,0.0,-91.00102916394762,-91.00904083058704,-91.017958334449,-91.00467802176306,-91.0271116639608,-91.03481170667553,-91.04207051664372,-91.04775294394132,-89.46699985703559,1
478,-87.07900754681332,0.9987776598500772,-93.8075376311637,-93.81344563217228,0.0,-93.82157099064796,-93.8306150408872,-93.83989826332726,-93.7932806460432,-93.8477075756902,-93.85506939386777,-93.86083245926764,-93.86669356138972,-92.24975871579018,1
479,-90.1844937383781,0.6246848879720801,-95.1603033321457,-95.1685483582013,0.0,-95.17772560620756,-95.18714554886331,-95.19506987418409,-95.14302584217042,-95.20254011477374,-95.20838805668602,-95.21433547917276,-95.22076769086216,-93.59943908896742,1
480,-67.9280737352718,0.2037703646113131,-67.10475855387553,-67.11403088396563,17.675689697265625,-67.12354842317507,-67.13155484950956,-67.13910248650845,-67.12841320636889,-67.14501101679134,-67.15102005833027,-67.15751891179404,-67.16240640824033,-65.51675109096553,0
481,-52.04531925501389,0.038306497195419,-46.207883515747,-46.21745905518807,17.10641098022461,-46.225514272977136,-46.23310790555163,-46.2390524426339,-46.24929864317518,-46.245098103491486,-46.25163656120567,-46.256553842233856,-46.26187242445694,-44.6198408298459,0
482,-61.30854729514963,0.8199901353997043,-61.06361448664338,-61.07173778757049,0.0,-61.07939560193974,-61.08539038257214,-61.0914871416835,-61.08462700637804,-61.09808086279725,-61.10303970495163,-61.10840324012039,-61.11285143269516,-59.43000059373895,1
483,-63.47936189594631,0.2786727298265172,-68.51640696720497,-68.52413750805844,0.0,-68.53018922129566,-68.53634388150438,-68.54300022337799,-68.5161048246416,-68.54800615979953,-68.55342063261669,-68.55791106980482,-68.55969816181064,-66.85081369408874,1
484,-70.010328809833,1.1837536548299243,-73.25565072186829,-73.26176200903416,0.0,-73.26797725659621,-73.27469912444904,-73.27975434002303,-73.21854839077112,-73.28522211368323,-73.2897567553758,-73.29156143977035,-73.29229352107694,-71.57276114595108,1
485,-67.01821135730295,1.2194397510799662,-67.81145031741278,-67.81771746431214,0.0,-67.82449546194636,-67.82959289021349,-67.83510632156096,-67.77106258167255,-67.83967882898556,-67.84149858308137,-67.84223677750484,-67.84127614600705,-66.13895513853933,0
486,-70.26495588796186,0.4377282097788761,-70.17492825436806,-70.18176003057906,0.0,-70.18689790330373,-70.19245507979646,-70.1970638668061,-70.11224951775532,-70.19889805935273,-70.19964211082242,-70.19867385739887,-70.19977693595985,-68.5101686944396,1
487,-58.01059003406015,1.4421384201619345,-57.50834635522092,-57.513516339815965,18.011655807495117,-57.519108248841135,-57.52374584091835,-57.52559149722759,-57.47795400756328,-57.52634019904298,-57.52536589400429,-57.52647586684186,-57.52733716106025,-55.84634247343031,0
488,-64.75106214276475,0.6818538778807652,-64.609176409625,-64.61480409017372,0.0,-64.61947134899505,-64.6213288119946,-64.62208230326642,-64.57030635400704,-64.6211017655842,-64.6222188389342,-64.62308564286425,-64.62785444515514,-62.935643746210026,1
489,-71.85612697591709,1.5226183851859467,-73.88266436400745,-73.88736413798547,0.0,-73.88923454127884,-73.88999328186031,-73.88900591311565,-73.87699117033732,-73.89013076872423,-73.89100361137352,-73.89580563623886,-73.9005164824433,-72.24255093718978,1
490,-56.54164649300558,0.9966713701119736,-56.715916721865575,-56.717796976385735,18.18138885498047,-56.71855971317785,-56.71756714406092,-56.71869792417131,-56.7252974015892,-56.7195753639954,-56.72440268064469,-56.729138338404205,-56.73732922638168,-55.119882306827066,0
491,-66.60359553838981,0.5663993135384287,-66.55762044285898,-66.5583875496541,0.0,-66.5573892937392,-66.55852655250979,-66.55940901951327,-66.60145263827589,-66.56426399365665,-66.56902678376235,-66.57726460038617,-66.58411473255434,-64.99316477411703,1
492,-58.43181801562029,1.2326814464466764,-59.0192804809952,-59.01827745912581,0.0,-59.01942014748962,-59.02030682763876,-59.025184980794144,-59.0658558430305,-59.02997050979934,-59.03824765607658,-59.04513049270229,-59.05308305940409,-57.4939841011779,0
493,-33.915355309263795,0.96236931223332,-30.967758063449693,-30.968902927118,17.82375144958496,-30.969791295215828,-30.974678734777605,-30.979473373863136,-31.05872073303708,-30.98776627711676,-30.99466221640981,-31.00262992219476,-31.00925324193944,-29.52554026048349,0
494,-28.299135683519783,1.249926623188654,-24.75804701673749,-24.758936071395745,17.64010238647461,-24.763827288133477,-24.768625632675658,-24.77692494496092,-24.85309783203038,-24.783826213665357,-24.791800077158506,-24.798428515625112,-24.80474093303452,-23.359869916156452,0
495,-19.619839079086,0.1889639365094284,-16.74768936653674,-16.752575669081207,17.311464309692383,-16.757369192738594,-16.765660166725493,-16.772554501742466,-16.86121231318984,-16.78052035391485,-16.787142132805855,-16.793448208145232,-16.79707916143463,-15.393495485391291,0
496,-44.85598604721173,0.0935863548026585,-45.24533227944927,-45.250131296048224,0.0,-45.25843177073625,-45.2653340060333,-45.27330898634683,-45.31429859187542,-45.2799383531934,-45.28625165472082,-45.28988676875203,-45.29339216171348,-43.89163174611691,1
497,-41.65607299326652,1.103890513938787,-43.78749912364717,-43.795806985513,0.0,-43.802715363596,-43.81069744140693,-43.81733270819458,-43.85638898043563,-43.823651628374265,-43.8272899775498,-43.83079849020766,-43.83396564610676,-42.4695923975804,0
498,-69.86902143773679,0.6121769052219221,-74.19443729588107,-74.20137966557955,0.0,-74.2094010179809,-74.21606893258175,-74.22241894403965,-74.2185410895794,-74.22607519515464,-74.22960097091126,-74.2327837103155,-74.23655023645703,-72.86485264021732,1
499,-70.95732653579594,1.2941988200557917,-75.89341210203732,-75.90147236067374,0.0,-75.90817261688484,-75.91455342801669,-75.9182274131693,-75.92093955135522,-75.92177029011457,-75.92496846686669,-75.92875326191651,-75.93380906217212,-74.57348938841318,1
500,-82.58257324220239,0.5485657120376457,-87.3072902945432,-87.31404723631725,0.0,-87.32048203044015,-87.32418709827232,-87.32775994869436,-87.31220529165905,-87.33098518268787,-87.33480199789206,-87.33990057127073,-87.34739837198372,-85.9744524849088,1
501,-76.78089313470277,1.1626892317907278,-80.49572321454724,-80.50220359856884,0.0,-80.50593491645097,-80.50953308017532,-80.51278116464209,-80.5367096079288,-80.51662502161562,-80.52175971789731,-80.52931063980864,-80.53515544375952,-79.19965522858725,0
502,-84.29208287393917,0.2496403919130854,-85.65482251706379,-85.65858463176505,0.0,-85.6622124933069,-85.6654873861757,-85.66936296882143,-85.66969777939694,-85.67454004485143,-85.68215328907992,-85.68804633372642,-85.69564591125565,-84.33741967425975,1
503,-76.35442119434263,0.1697700165648394,-77.72157191380258,-77.7252248379779,0.0,-77.72852235503969,-77.73242471166958,-77.73763755289005,-77.7686813362528,-77.7453033922762,-77.75123714829394,-77.75888922656613,-77.76358297479857,-76.41894832978612,0
504,-79.69560859884501,0.2019511063309931,-79.55516997012123,-79.55848932525022,0.0,-79.56241752554513,-79.56766488921834,-79.57538149623133,-79.57878000708816,-79.581354549017,-79.58905730378196,-79.59378213673281,-79.5963080844863,-78.25730276469233,1
505,-51.00046617805205,1.249132974197969,-49.173079051847445,-49.17702228845999,19.138301849365234,-49.182289737928464,-49.19003588247656,-49.19603179884152,-49.20020216563689,-49.20376403811812,-49.208506956727454,-49.21104257327323,-49.214675350189474,-47.913037265315495,0
506,-53.86368572452797,0.6193724865078591,-51.89566711115451,-51.9009540758203,0.0,-51.90872891880018,-51.91474704923508,-51.922507935426296,-51.93449651542157,-51.92726842591612,-51.92981343658281,-51.93345967245271,-51.93519977914881,-50.65876762306311,1
507,-51.63583301333911,0.076572070903464,-51.89764069221075,-51.90544162467408,0.0,-51.91147994971802,-51.91926687855888,-51.9240433434855,-51.91770479903269,-51.92659689426211,-51.93025536554443,-51.93200131139188,-51.93509074117002,-50.6851828854074,0
508,-64.14939201743914,1.056635141613134,-65.17010300159568,-65.17616540119738,0.0,-65.18398337620862,-65.18877888470774,-65.19134261638804,-65.19300279605437,-65.19501567384741,-65.19676858071034,-65.19987032792007,-65.20331626767867,-63.97641746375171,1
509,-76.39202800320666,1.0553666439341611,-79.27754253697374,-79.28540237233157,0.0,-79.29022355776719,-79.29280101662064,-79.29649374099607,-79.28887199695339,-79.29825603357445,-79.30137438869264,-79.30483877929463,-79.30775249483226,-78.08574438246518,1
510,-84.29869055236203,0.5962111744706919,-89.44991520670622,-89.4547746552947,0.0,-89.45737257005123,-89.4610946015917,-89.46287088053737,-89.4272373224782,-89.46601398436106,-89.46950586996587,-89.47244271009482,-89.47462453184875,-88.2290480367456,1
511,-71.8256511116037,1.002451421269667,-74.04222317785278,-74.04483715085075,20.17254447937012,-74.04858218902797,-74.0503694475164,-74.05353197950643,-74.02551453744198,-74.05704544916898,-74.0600004425063,-74.06219575054587,-74.06314804195392,-72.84271594915569,0
512,-82.04150021299797,0.5887259864502936,-83.56707766909533,-83.57085279952983,0.0,-83.57265441905807,-83.575842362732,-83.57938406394469,-83.51815155976111,-83.5823628013443,-83.58457574919721,-83.58553569248937,-83.58444829777093,-82.37014678683519,1
513,-46.97018291646817,0.381222994881051,-42.77020443048998,-42.77341667074899,19.81490898132324,-42.776985364673486,-42.77998680421406,-42.78221661782159,-42.78466165531742,-42.783183877222896,-42.78208819503736,-42.78468724167935,-42.787125103487526,-41.63687304464129,0
514,-55.01945057800754,0.4364962785517612,-54.59387546499226,-54.59745778571444,0.0,-54.60047068603317,-54.60270901402146,-54.60367996683231,-54.59503692045983,-54.60258010086419,-54.60518907177638,-54.60763624238222,-54.60989386184127,-53.46395797666933,1
515,-41.60287614541558,0.1376229986653889,-41.36580584889701,-41.36882424959351,19.766582489013672,-41.371066663893394,-41.372039389284375,-41.37093751539111,-41.38285290516531,-41.37355124926393,-41.37600288744632,-41.378264628435645,-41.38031174368047,-40.25874386193745,0
516,-55.42570968687407,0.6904673277293067,-55.38428139249258,-55.38653107414756,0.0,-55.38750695200721,-55.38640150709281,-55.38902371171618,-55.384812714412845,-55.39148329531936,-55.39375236629891,-55.39580611596155,-55.397968947938594,-54.26453170138227,1
517,-57.17988068483684,0.5031576378870444,-57.66390005488567,-57.66278723344008,0.0,-57.66542693579126,-57.6679029319673,-57.67018714424666,-57.68401733167413,-57.67225459838998,-57.67443186274385,-57.678050014191605,-57.68196064787634,-56.56640726144239,0
518,-50.95830843408213,0.2041584414112374,-50.19445165611921,-50.19709735015668,0.0,-50.19957896643314,-50.20186836349532,-50.203940510416444,-50.22984904824736,-50.206122716799086,-50.2097490808502,-50.21366859102442,-50.21484970306045,-49.11472251955124,0
519,-38.13524330563492,0.9039200213167348,-36.462137581110106,-36.46462164324299,19.86323928833008,-36.46691329671224,-36.46898748592085,-36.47117184306448,-36.48203419957877,-36.47480178122408,-36.47872515442872,-36.47990743055707,-36.48097975907824,-35.39241776338837,0
520,-24.969620261235463,0.5532653551604776,-21.655844527498743,-21.658133625312423,19.42827796936035,-21.66020550138196,-21.662387422527058,-21.66601331257389,-21.693574928215178,-21.669932310426532,-21.671113268078688,-21.6721844007374,-21.67507561073216,-20.603958367338933,0
521,-58.7663283710941,0.8278344634120374,-60.57159111135536,-60.573668482795725,0.0,-60.575856191191335,-60.57949169842073,-60.58342109088473,-60.59151674804523,-60.58460518086721,-60.58567915456031,-60.58857803309824,-60.59542573762471,-59.47171766388338,1
522,-57.01457953443847,1.0302547795533228,-61.19806622744876,-61.20025939216006,0.0,-61.20390396662859,-61.207843159304446,-61.20903020249987,-61.26094336987117,-61.21010685476729,-61.213012963334826,-61.21987774657149,-61.2278652325914,-60.10432329238746,1
523,-61.45722974329325,0.2550606800673682,-61.604928163924406,-61.60858114351053,0.0,-61.61252942075249,-61.61371920150691,-61.61479833674978,-61.68539570265384,-61.61771114738486,-61.624591762184544,-61.63259766894462,-61.63922951070749,-60.51925417510177,1
524,-61.55288396641832,0.3988630348117705,-61.60650602724623,-61.61046256318465,0.0,-61.61165483262908,-61.612736225122354,-61.61565512854611,-61.680167913299314,-61.62255013567581,-61.630572788563306,-61.63721850229229,-61.644762731726544,-60.52133826719952,0
525,-65.69897040718232,0.1838397809369305,-66.04072687399473,-66.04192177559308,0.0,-66.04300555545903,-66.04593090289856,-66.05284113202372,-66.12510151957598,-66.06088149639194,-66.06754188175539,-66.07510276646266,-66.08187426910617,-64.96240029995977,1
526,-79.34657096055491,0.3725376341258304,-81.49970198157108,-81.5007897521432,0.0,-81.50372587132935,-81.51066154537641,-81.518731516063,-81.57011685736418,-81.5254164263709,-81.53300515185124,-81.53980158859646,-81.5455008576621,-80.38637843545425,1
527,-82.5497266564657,0.7615291995435491,-85.07341790168563,-85.07636575294151,0.0,-85.08332914037705,-85.09143135684552,-85.09814297854656,-85.1361977655686,-85.10576202686154,-85.11258562063439,-85.11830766269318,-85.12682632679521,-83.95784220109755,1
528,-45.61009868301369,0.159273080943558,-43.744991020329,-43.75196280244288,20.29819869995117,-43.760074786499565,-43.76679449936398,-43.77442273278612,-43.86265263304382,-43.78125455270973,-43.7869834929489,-43.79551242668559,-43.802826370243565,-42.65321868824874,0
529,-46.29314394183794,0.918358096081444,-43.7508802310124,-43.759001094694746,0.0,-43.765728163162215,-43.77336474668178,-43.78020404492427,-43.85970405454052,-43.785939256236496,-43.79447752600471,-43.80179947562881,-43.809004782534,-42.63828039378218,0
530,-64.89286729764905,0.5402043653788553,-67.05087845978781,-67.05762546319257,0.0,-67.06528467689854,-67.07214424265906,-67.07789644964754,-67.1419834082251,-67.08646002165149,-67.09380366907862,-67.10103032812879,-67.10788026451141,-65.89312527908561,1
531,-78.29212423728411,0.2870398688863069,-85.21189428548401,-85.21960749238164,0.0,-85.22651541426106,-85.23230817110571,-85.24093211152373,-85.26536208487225,-85.24832752757595,-85.2556051305483,-85.26250335516806,-85.2701037086222,-84.01600717249916,1
532,-82.09948629035817,0.3448525642787274,-88.82739890570559,-88.83436395734986,0.0,-88.8402046213426,-88.84889988330951,-88.85635646079166,-88.87772204018962,-88.86369425085844,-88.87064952504497,-88.87831273479846,-88.88892818738503,-87.62125645384931,1
533,-79.63589954224439,0.6787034778394299,-81.03157455231576,-81.03745550529601,21.999380111694336,-81.04621074730994,-81.05371876037502,-81.06110716662735,-81.1241819409826,-81.06811041839916,-81.07582648908807,-81.08651516722526,-81.09457412870654,-79.8403196290206,0
534,-84.81408188509197,0.8568374327160526,-85.96294172388966,-85.971766066172,0.0,-85.97933333581926,-85.98678005466358,-85.99383857921671,-86.0276352079038,-86.00161554857122,-86.01238858651563,-86.02051115290934,-86.03039537530765,-84.76258746727818,1
535,-84.23640497306751,0.2753705911310871,-85.96480263298656,-85.97242377225403,0.0,-85.97992350254559,-85.98703227508175,-85.99486460685954,-86.05370123360694,-86.00571433553775,-86.01389472457912,-86.02384931044156,-86.03264622058582,-84.75483457605705,0
536,-77.27879180497348,1.0967447783283468,-76.86343958217014,-76.8709843514419,0.0,-76.87813581509535,-76.88601518326274,-76.8969300690461,-76.95376748045327,-76.90515958470479,-76.91517395196979,-76.92402369119542,-76.92971492867545,-75.65981808144275,0
537,-86.26166319722365,1.1717030635527772,-89.5599515613163,-89.5671675396534,0.0,-89.57511798906644,-89.58613134006443,-89.5944350957144,-89.59503952491549,-89.60453980444899,-89.61346937881805,-89.61921195800986,-89.6250723461097,-88.3220356462516,1
538,-80.45752900279693,1.0646601203811707,-83.85641183696792,-83.86442427114834,0.0,-83.87552348647472,-83.88389198140365,-83.8940754703414,-83.90253916306847,-83.9030746631133,-83.90886201366541,-83.9147680916092,-83.92111831436456,-82.62846820086757,0
539,-85.93519129553664,0.3564389142430539,-86.32700559016027,-86.33819061909351,0.0,-86.34662381505873,-86.35688603766283,-86.36595480771274,-86.37702336310939,-86.37178690317793,-86.37773864397587,-86.38413796349194,-86.38807458018096,-85.10971166653002,1
540,-86.64405847498223,0.2040106756038398,-87.79649372988541,-87.80498918446843,0.0,-87.81532716859844,-87.82446288943316,-87.8303380407225,-87.81922258957633,-87.83633372063403,-87.8427802835427,-87.84674596256048,-87.85288813352054,-86.57318995617774,1
541,-90.07557798473049,0.7903598937866574,-92.0954943979034,-92.10591716070248,0.0,-92.11512780081,-92.12105113243128,-92.1270959810934,-92.13039561183518,-92.13359541030718,-92.13759361065456,-92.14378615169376,-92.14623428265132,-90.85156738289214,1
542,-90.68236439180632,0.7861703573155563,-96.51070296269629,-96.52001943801304,0.0,-96.5260108319008,-96.53212513912555,-96.53869925027708,-96.4714968482874,-96.54274339209708,-96.54900708876384,-96.55148335006294,-96.54101951934828,-95.20988843939816,1
543,-72.18730580618444,0.8185161212930048,-74.74003112529742,-74.74607487949808,24.26118278503418,-74.75224262120665,-74.75887418518523,-74.76295366978775,-74.5476491519139,-74.76927210649056,-74.7717700084661,-74.76121473167714,-74.75211404639505,-73.45701841773055,0
544,-82.38604310988262,1.0423621317466996,-83.69576024835715,-83.70199428694502,0.0,-83.70869713341526,-83.71282046828117,-83.71920682167949,-83.4843193382951,-83.72173157353197,-83.71106283837452,-83.70186433008647,-83.69429621944117,-82.38544999374449,1
545,-79.7820038616787,0.0422952555862976,-82.62315467044075,-82.62992179725347,0.0,-82.63408467492832,-82.64053227349845,-82.64308123773807,-82.42945781269665,-82.63231018933911,-82.62302346729506,-82.61538277841804,-82.60724718718419,-81.32075675691489,0
546,-56.269857773800325,0.8173362435325575,-53.7665491616313,-53.7707378723459,24.33850860595703,-53.77722548195721,-53.77979026397955,-53.76895237505749,-53.58604499277117,-53.75960802358533,-53.75191991985858,-53.74373384262248,-53.73649214832505,-52.47929658156716,0
547,-61.3765559545969,0.3942855137183021,-59.72159331373318,-59.72812227044279,0.0,-59.73070339843856,-59.7197964370406,-59.710392531766345,-59.538238814143504,-59.70265542990322,-59.69441718082565,-59.68712933346664,-59.682711288303686,-58.43192273631552,1
548,-65.97817484204121,0.6497652633229265,-67.97470098368734,-67.97729992094453,0.0,-67.96631770371768,-67.95684891339798,-67.94905842709599,-67.80816683357745,-67.9407633357651,-67.9334252037325,-67.92897667495099,-67.9267740478096,-66.67264161690917,1
549,-46.993112373275885,0.861105395286222,-46.135513305600696,-46.12448427574675,24.31917953491211,-46.11497512390978,-46.10715143000294,-46.0988209801457,-46.01695380008239,-46.09145156870647,-46.086984077695874,-46.084772061670535,-46.07933730657127,-44.845929748869935,0
550,-65.67447014058162,0.1382772610103941,-66.5226876074297,-66.51311525868363,0.0,-66.50523956925907,-66.49685375603278,-66.48943536819345,-66.34580793852076,-66.48493818666701,-66.48271146979577,-66.47724059583649,-66.47032577130044,-65.2147611705631,1
551,-41.85219142465255,1.2459823737035902,-41.19552201299163,-41.1876255767757,24.16452407836914,-41.179217672947786,-41.17177974297867,-41.16727071460532,-41.048026689601016,-41.16503813193264,-41.159552846145445,-41.15261980600764,-41.14581018105214,-39.89760981728687,0
552,-30.96705694887888,0.6197428390522624,-13.613847527081353,-13.605532186090295,20.69449806213379,-13.59817614049003,-13.59371675212996,-13.591508748019306,-13.625984556336071,-13.586083849889228,-13.579227135774694,-13.572492478161438,-13.572039967271008,-12.189448751722836,0
553,-31.126269218460703,1.0997352694487592,-17.510296936883886,-17.503010057650286,0.0,-17.49859259938515,-17.496405356377707,-17.49103146669885,-17.572627769419793,-17.484239223908766,-17.477567889964657,-17.47711963387849,-17.478847492552973,-16.08698317199688,1
554,-21.385750755976662,0.4787073803683443,-21.235332448752,-21.233179593789355,20.84914970397949,-21.22789019292057,-21.2212047384245,-21.21463829183391,-21.30162932638033,-21.214197083273017,-21.215897776387337,-21.21604273052571,-21.21341257870605,-19.84876725361885,0
555,-25.01551101664545,1.188269971920789,-24.09370083415548,-24.088449100371577,0.0,-24.081811254591173,-24.07529156923258,-24.074853502623057,-24.12272890871313,-24.076542084696165,-24.07668600658156,-24.07407458470018,-24.07354096455037,-22.67394227365456,1
556,-40.52218487127257,0.6822556148350551,-43.52827752265103,-43.52166820956188,0.0,-43.51517654898355,-43.514740365397486,-43.51642168912315,-43.55244923038607,-43.51656499236224,-43.51396479564288,-43.513433469252135,-43.51110418901579,-42.098267642447,1
557,-50.97523594615426,0.4375689373320814,-55.72095848286035,-55.7144806093724,0.0,-55.71404535215986,-55.71572310506387,-55.7158661039533,-55.70884390375028,-55.71327142957244,-55.71274123162101,-55.710416898346494,-55.70928188648103,-54.30705750652774,1
558,-38.33904416534011,0.4650323663494169,-36.660878676177056,-36.660445678370245,21.11979484558105,-36.66211472211469,-36.66225697870164,-36.65967577318926,-36.69800178019501,-36.65914832747777,-36.65683605974003,-36.65570693968344,-36.6530781751196,-35.2865505858408,0
559,-35.04853693439482,0.0550890816289553,-29.39794430279585,-29.3996024672565,20.684829711914062,-29.39974379657609,-29.39717941606748,-29.39665540839146,-29.43204953116093,-29.3943582126475,-29.39323645250437,-29.39062482294722,-29.38905857710331,-28.011932152699465,0
560,-30.290872969992773,1.3837277662390028,-27.774919392078065,-27.775059822329247,0.0,-27.772511755162498,-27.771991080968508,-27.76970849886685,-27.814239833512357,-27.7685938748163,-27.76599885917648,-27.76444257702704,-27.760692330280243,-26.378032877019333,0
561,-58.0180884024638,1.4921338382033456,-63.86101183030347,-63.858464851814254,0.0,-63.85794440008156,-63.85566279322729,-63.8545486454068,-63.81206783411941,-63.85195473850354,-63.850399121285314,-63.84665047685475,-63.84350705539653,-62.3644808725802,1
562,-62.39329562227219,1.4438320847492423,-71.12328705652492,-71.12276574624002,0.0,-71.12048037558122,-71.11936438983032,-71.11676620394337,-71.05841648243465,-71.11520802053408,-71.11145319223147,-71.10830458529448,-71.10625518021213,-69.6268074053262,1
563,-59.590892574940966,1.0480378688960084,-60.33836842871341,-60.33608273668219,22.057376861572266,-60.3349665939996,-60.33236804275163,-60.33080964022813,-60.29943207230571,-60.32705428391562,-60.32390523421654,-60.32185554094361,-60.32081680744791,-58.87487815828643,0
564,-55.67047195208232,1.3349699394710122,-54.70301991779552,-54.70042932723133,0.0,-54.69887569888717,-54.69513184714056,-54.69199244458193,-54.70861880686125,-54.68994903056172,-54.68891347923488,-54.69024794663861,-54.69063296253858,-53.29211532303717,1
565,-51.47003186757137,1.219363775520666,-50.53668965514535,-50.53295845743179,0.0,-50.52982966589795,-50.527793158515685,-50.526761107300935,-50.54171238399034,-50.52809106427108,-50.52847477883642,-50.52865884495016,-50.53046827257007,-49.19086749644205,1
566,-40.00014281593783,0.97838109517832,-39.317676074789205,-39.31455534047488,21.264780044555664,-39.31252407747749,-39.31149468398636,-39.31282121607021,-39.35845278750908,-39.31320394249926,-39.31338753460855,-39.31519230261616,-39.317601069226185,-38.00910289197752,0
567,-48.16684349571784,0.9786697130593294,-47.31142465123805,-47.30939652046514,0.0,-47.30836871430736,-47.30969320086768,-47.310075337129376,-47.35303916158048,-47.31025864613812,-47.3120606311784,-47.31446568345024,-47.3190228809422,-46.0189918350889,1
568,-33.212258318523006,0.9151664856149844,-31.52532145924893,-31.52429745812619,20.907146453857425,-31.52561704131272,-31.52599776287004,-31.526180393251583,-31.61353252649892,-31.527975707173805,-31.530371855715966,-31.53491218203427,-31.53964016238161,-30.26700606185789,0
569,-37.329559389555705,0.4282591401129829,-35.074266610956826,-35.07558211032464,0.0,-35.075961653632774,-35.0761437188136,-35.07793347663548,-35.163617686042784,-35.08032220962676,-35.08484848463721,-35.0895618329289,-35.092037951483995,-33.837900565199774,1
570,-44.52939297870835,0.6535203370166975,-45.777934762908174,-45.77831354321298,0.0,-45.778495242384615,-45.78028140222138,-45.78266533309606,-45.83772673207429,-45.78718250884744,-45.791886381802975,-45.79435752256856,-45.79757100543159,-44.50318659494215,1
571,-53.70337995454096,0.6587158414760625,-55.54838138687255,-55.54856290112112,0.0,-55.5503472431062,-55.55272874775189,-55.557241326179216,-55.60826277356653,-55.56194041180093,-55.56440903758028,-55.567619249943576,-55.568380855951126,-54.28107565089412,1
572,-59.80629440338616,0.8934345665820556,-61.391988640486296,-61.39437417648135,21.699743270874023,-61.39889439368452,-61.403601433796624,-61.40607423840172,-61.41350783921448,-61.409289884929336,-61.41005278016381,-61.41070629256721,-61.41308743560087,-60.14755406920832,0
